substrate,o2_level,nadph_drain,status,growth_rate,ed_flux,emp_flux,percent_ed_flux,co2_flux,cue,drain_flux,G6PDH (rxn00604),6PGDH / oxPPP (rxn01115),NADP-IDH (rxn01387),Malic enzyme (rxn00161),Transhydrogenase (rxn09295)
Galacturonic Acid,20,6.5,optimal,0.5674464621129736,0.0,0.0,,31.9980323352474,0.46669946107921,6.5,0.0,0.0,9.287932828526486,0.0,0.0
Galacturonic Acid,20,7.0,optimal,0.5614430082192348,0.0,0.0,,31.97689360973998,0.46705177317100033,7.0,0.0,0.0,9.419487800950568,0.0,0.0
Galacturonic Acid,20,7.5,optimal,0.5554395543247158,0.0,0.0,,31.955754884224895,0.46740408526291843,7.5,0.0,0.0,9.372230660224362,0.0,0.0
Galacturonic Acid,20,8.0,optimal,0.5494361004300933,0.0,0.0,,31.934616158718814,0.46775639735468644,8.0,0.0,0.0,9.32497351949294,0.0,0.0
Galacturonic Acid,20,8.5,optimal,0.5434326465355328,0.0,0.0,,31.913477433208264,0.46810870944652894,8.5,0.0,0.0,9.277716378764243,0.0,0.0
Galacturonic Acid,20,9.0,optimal,0.5374291926409746,0.0,0.0,,31.89233870769785,0.4684610215383692,9.0,0.0,0.0,9.230459238035495,0.0,0.0
Galacturonic Acid,20,9.5,optimal,0.5314257387464143,0.0,0.0,,31.87119998218716,0.46881333363021394,9.5,0.0,0.0,9.18320209730686,0.0,0.0
Galacturonic Acid,20,10.0,optimal,0.5254222848518538,0.0,0.0,,31.850061256676863,0.4691656457220523,10.0,0.0,0.0,9.135944956578042,0.0,0.0
Galacturonic Acid,20,10.5,optimal,0.5194188309573049,0.0,0.0,,31.828922531166466,0.4695179578138923,10.5,0.0,0.0,9.088687815849447,0.0,0.0
Galacturonic Acid,20,11.0,optimal,0.5134153770627284,0.0,0.0,,31.807783805658516,0.46987026990569136,11.0,0.0,0.0,9.041430675119265,0.0,0.0
Galacturonic Acid,20,11.5,optimal,0.5074119231681984,0.0,0.0,,31.78664508014349,0.47022258199760847,11.5,0.0,0.0,8.994173534393134,0.0,0.0
Galacturonic Acid,20,12.0,optimal,0.5014084692736414,0.0,0.0,,31.765506354640866,0.47057489408931885,12.0,0.0,0.0,8.94691639366049,0.0,0.0
Galacturonic Acid,20,12.5,optimal,0.49540501537908177,0.0,0.0,,31.74436762912682,0.47092720618121964,12.5,0.0,0.0,8.899659252933553,0.0,0.0
Galacturonic Acid,20,13.0,optimal,0.4894015614845165,0.0,0.0,,31.723228903619194,0.4712795182730134,13.0,0.0,0.0,8.852402112203341,0.0,0.0
Galacturonic Acid,20,13.5,optimal,0.48339810758996465,0.0,0.0,,31.702090178109145,0.47163183036484757,13.5,0.0,0.0,8.805144971474475,0.0,0.0
Galacturonic Acid,20,14.0,optimal,0.477394653695384,0.0,0.0,,31.680951452584143,0.471984142456931,14.0,0.0,0.0,8.757887830752825,0.0,0.0
