interval_start_h,interval_end_h,f,reaction_id,flux
26,28,10.0,rxn05226_c0,0.0
26,28,10.0,rxn08548_c0,0.0
26,28,10.0,rxn00615_c0,0.0
26,28,10.0,rxn05341_c0,-8.822158781929874e-05
26,28,10.0,rxn03393_c0,5.437308865107967e-07
26,28,10.0,rxn08124_c0,0.0
26,28,10.0,rxn10206_c0,0.0
26,28,10.0,rxn00083_c0,0.0
26,28,10.0,rxn00291_c0,0.0
26,28,10.0,rxn00743_c0,0.0
26,28,10.0,rxn10202_c0,0.0
26,28,10.0,rxn01775_c0,0.0
26,28,10.0,rxn03236_c0,0.0
26,28,10.0,rxn00874_c0,0.0
26,28,10.0,rxn00834_c0,4.6730352507023105e-05
26,28,10.0,rxn00362_c0,0.0
26,28,10.0,rxn00704_c0,0.0
26,28,10.0,rxn01459_c0,0.0
26,28,10.0,rxn05252_c0,0.0
26,28,10.0,rxn00241_c0,0.0
26,28,10.0,rxn05313_c0,0.0
26,28,10.0,rxn01332_c0,0.00010846094371375951
26,28,10.0,rxn01510_c0,0.0
26,28,10.0,rxn00785_c0,6.535053304030757e-05
26,28,10.0,rxn00693_c0,4.517956352860332e-05
26,28,10.0,rxn01351_c0,0.0
26,28,10.0,rxn03909_c0,0.00012535146633532845
26,28,10.0,rxn01101_c0,0.00011579675073861696
26,28,10.0,rxn00355_c0,0.0
26,28,10.0,rxn03084_c0,5.43730886510794e-07
26,28,10.0,rxn00513_c0,0.0
26,28,10.0,rxn10233_c0,0.0
26,28,10.0,rxn09498_c0,0.0
26,28,10.0,rxn03439_c0,1.0901287042747318e-05
26,28,10.0,rxn00216_c0,0.0
26,28,10.0,rxn00558_c0,-8.383994582309965e-19
26,28,10.0,rxn00194_c0,0.0
26,28,10.0,rxn00806_c0,-0.00012312258268516057
26,28,10.0,rxn05328_c0,3.3715152605562185e-05
26,28,10.0,rxn05361_c0,0.0
26,28,10.0,rxn01851_c0,0.0
26,28,10.0,rxn00507_c0,0.0
26,28,10.0,rxn09449_c0,0.0
26,28,10.0,rxn05323_c0,3.371515260556218e-05
26,28,10.0,rxn05616_c0,-5.437308865107938e-07
26,28,10.0,rxn08805_c0,0.0
26,28,10.0,rxn01507_c0,1.0077145562809132e-20
26,28,10.0,rxn01790_c0,-5.437308865096511e-07
26,28,10.0,rxn05651_c0,5.437308865107937e-07
26,28,10.0,rxn00077_c0,5.437308865107971e-07
26,28,10.0,rxn01388_c0,-0.0008156240863154041
26,28,10.0,rxn03638_c0,0.0
26,28,10.0,rxn05249_c0,0.0
26,28,10.0,rxn02056_c0,-5.437308865107936e-07
26,28,10.0,rxn01068_c0,-0.00014853578480522915
26,28,10.0,rxn02277_c0,0.0
26,28,10.0,rxn03504_c0,0.0
26,28,10.0,rxn10223_c0,0.0
26,28,10.0,rxn02596_c0,0.0
26,28,10.0,rxn00991_c0,8.010863154570074e-22
26,28,10.0,rxn10260_c0,0.0
26,28,10.0,rxn03242_c0,0.0
26,28,10.0,rxn01924_c0,0.0
26,28,10.0,rxn01368_c0,0.0
26,28,10.0,rxn00851_c0,0.0
26,28,10.0,rxn01480_c0,0.0
26,28,10.0,rxn00301_c0,0.0
26,28,10.0,rxn09199_c0,0.0
26,28,10.0,rxn05233_c0,2.1360521000843247e-06
26,28,10.0,rxn09109_c0,0.0
26,28,10.0,rxn00141_c0,2.718654432553978e-06
26,28,10.0,rxn02003_c0,0.0
26,28,10.0,rxn01200_c0,-4.36541415599623e-05
26,28,10.0,rxn00377_c0,0.0
26,28,10.0,rxn08558_c0,0.0
26,28,10.0,rxn01241_c0,0.0057680762733886065
26,28,10.0,rxn05332_c0,3.371515260556218e-05
26,28,10.0,rxn00438_c0,5.437308865107937e-07
26,28,10.0,rxn00763_c0,0.0
26,28,10.0,rxn08550_c0,0.0
26,28,10.0,rxn00819_c0,0.0
26,28,10.0,rxn00007_c0,0.0
26,28,10.0,rxn08811_c0,0.0
26,28,10.0,rxn02473_c0,2.5997413663058748e-05
26,28,10.0,rxn01275_c0,0.0
26,28,10.0,rxn00577_c0,0.0
26,28,10.0,rxn01434_c0,8.091329870412677e-05
26,28,10.0,rxn00912_c0,5.437308865096514e-07
26,28,10.0,rxn09069_c0,5.957067804050928e-23
26,28,10.0,rxn08819_c0,0.0
26,28,10.0,rxn02345_c0,0.0
26,28,10.0,rxn08898_c0,0.0
26,28,10.0,rxn00122_c0,5.437308865107938e-07
26,28,10.0,rxn09979_c0,0.0
26,28,10.0,rxn06076_c0,2.1360521000843243e-06
26,28,10.0,rxn08890_c0,0.0
26,28,10.0,rxn08294_c0,0.0
26,28,10.0,rxn10259_c0,0.0
26,28,10.0,rxn01602_c0,0.0
26,28,10.0,rxn03068_c0,0.0
26,28,10.0,rxn01761_c0,0.0
26,28,10.0,rxn03061_c0,0.0
26,28,10.0,rxn02927_c0,0.0
26,28,10.0,rxn05344_c0,3.371515260556217e-05
26,28,10.0,rxn03241_c0,0.0
26,28,10.0,rxn01521_c0,0.0
26,28,10.0,rxn03394_c0,5.437308865107967e-07
26,28,10.0,rxn01832_c0,0.0
26,28,10.0,rxn09012_c0,0.0
26,28,10.0,rxn02276_c0,0.0
26,28,10.0,rxn00338_c0,1.0874617730204407e-06
26,28,10.0,rxn02373_c0,3.577367447667584e-05
26,28,10.0,rxn01893_c0,0.0
26,28,10.0,rxn03839_c0,0.0
26,28,10.0,rxn00085_c0,0.0
26,28,10.0,rxn00119_c0,6.927360467566154e-05
26,28,10.0,rxn02529_c0,0.0
26,28,10.0,rxn00709_c0,4.216605501566884e-05
26,28,10.0,rxn07432_c0,0.0
26,28,10.0,rxn08667_c0,0.0
26,28,10.0,rxn00063_c0,0.0
26,28,10.0,rxn04453_c0,7.916046790439652e-05
26,28,10.0,rxn08549_c0,0.0
26,28,10.0,rxn01466_c0,1.1445017929258118e-05
26,28,10.0,rxn05187_c0,0.0
26,28,10.0,rxn01304_c0,4.246090909604934e-05
26,28,10.0,rxn03409_c0,0.0
26,28,10.0,rxn01674_c0,-2.1360521000843243e-06
26,28,10.0,rxn00974_c0,0.0008156240863154042
26,28,10.0,rxn02008_c0,0.0
26,28,10.0,rxn05740_c0,0.0
26,28,10.0,rxn09203_c0,0.0
26,28,10.0,rxn03904_c0,0.0
26,28,10.0,rxn01225_c0,0.0
26,28,10.0,rxn01679_c0,-2.1360521000845314e-06
26,28,10.0,rxn02288_c0,5.437308865107937e-07
26,28,10.0,rxn10199_c0,0.0
26,28,10.0,rxn00409_c0,0.00016133183373700794
26,28,10.0,rxn08015_c0,0.0
26,28,10.0,rxn08842_c0,0.0
26,28,10.0,rxn05295_c0,6.496283958853268e-05
26,28,10.0,rxn02128_c0,0.0
26,28,10.0,rxn02518_c0,0.0
26,28,10.0,rxn03901_c0,0.0
26,28,10.0,rxn00808_c0,0.0
26,28,10.0,rxn01747_c0,0.0
26,28,10.0,rxn10052_c0,0.0
26,28,10.0,rxn00946_c0,0.0
26,28,10.0,rxn02517_c0,0.0
26,28,10.0,rxn05326_c0,8.822158781929871e-05
26,28,10.0,rxn05197_c0,-1.097245379160743e-05
26,28,10.0,rxn05114_c0,4.202510136088866e-22
26,28,10.0,rxn00653_c0,0.0
26,28,10.0,rxn03164_c0,0.0
26,28,10.0,rxn03251_c0,0.0
26,28,10.0,rxn00929_c0,-6.0465894699473794e-05
26,28,10.0,rxn08800_c0,0.0
26,28,10.0,rxn02166_c0,0.0
26,28,10.0,rxn00342_c0,0.0
26,28,10.0,rxn00256_c0,0.0008156240863154041
26,28,10.0,rxn08335_c0,0.0
26,28,10.0,rxn03004_c0,0.0
26,28,10.0,rxn10232_c0,0.0
26,28,10.0,rxn00138_c0,0.0
26,28,10.0,rxn08942_c0,0.0
26,28,10.0,rxn06729_c0,2.180257408549464e-05
26,28,10.0,rxn07977_c0,0.0
26,28,10.0,rxn02167_c0,0.0
26,28,10.0,rxn01858_c0,0.0
26,28,10.0,rxn10770_c0,-0.00394243563918161
26,28,10.0,rxn00231_c0,0.0
26,28,10.0,rxn10161_c0,0.0
26,28,10.0,rxn02297_c0,0.0
26,28,10.0,rxn00504_c0,-6.0465894699473794e-05
26,28,10.0,rxn08021_c0,0.0
26,28,10.0,rxn01485_c0,0.0
26,28,10.0,rxn09104_c0,0.0
26,28,10.0,rxn05206_c0,0.0
26,28,10.0,rxn03031_c0,9.361989976416111e-05
26,28,10.0,rxn09207_c0,0.0
26,28,10.0,rxn09296_c0,0.0
26,28,10.0,rxn00239_c0,0.0
26,28,10.0,rxn00441_c0,0.0017473724542078975
26,28,10.0,rxn00302_c0,0.0
26,28,10.0,rxn03250_c0,0.0
26,28,10.0,rxn02465_c0,4.6227086000472514e-05
26,28,10.0,rxn02093_c0,0.0
26,28,10.0,rxn03130_c0,1.090128704274732e-05
26,28,10.0,rxn01791_c0,5.437308865096513e-07
26,28,10.0,rxn01710_c0,0.0
26,28,10.0,rxn00183_c0,0.0
26,28,10.0,rxn00623_c0,0.0
26,28,10.0,rxn09107_c0,0.0
26,28,10.0,rxn06526_c0,0.0
26,28,10.0,rxn01757_c0,0.0
26,28,10.0,rxn01329_c0,0.0
26,28,10.0,rxn00950_c0,0.0
26,28,10.0,rxn00002_c0,0.0
26,28,10.0,rxn02507_c0,1.548160588923725e-05
26,28,10.0,rxn10268_c0,0.0
26,28,10.0,rxn08043_c0,7.930671696090413e-05
26,28,10.0,rxn01029_c0,0.0
26,28,10.0,rxn10220_c0,0.0
26,28,10.0,rxn10261_c0,0.0
26,28,10.0,rxn08076_c0,0.0
26,28,10.0,rxn14333_c0,1.0901287042747321e-05
26,28,10.0,rxn01964_c0,0.0
26,28,10.0,rxn08816_c0,0.0
26,28,10.0,rxn02341_c0,5.437308865096514e-07
26,28,10.0,rxn01137_c0,7.807300613137516e-05
26,28,10.0,rxn03182_c0,1.090128704274732e-05
26,28,10.0,rxn01343_c0,0.0
26,28,10.0,rxn01394_c0,0.0
26,28,10.0,rxn01080_c0,0.0
26,28,10.0,rxn10255_c0,0.0
26,28,10.0,rxn08797_c0,0.0
26,28,10.0,rxn00478_c0,0.0
26,28,10.0,rxn09108_c0,0.0
26,28,10.0,rxn00224_c0,5.437308865107967e-07
26,28,10.0,rxn01513_c0,2.1360521000843247e-06
26,28,10.0,rxn05333_c0,8.822158781929874e-05
26,28,10.0,rxn06510_c0,0.0
26,28,10.0,rxn02186_c0,0.0
26,28,10.0,rxn08307_c0,0.0
26,28,10.0,rxn00209_c0,5.437308865107938e-07
26,28,10.0,rxn01274_c0,0.0
26,28,10.0,rxn02474_c0,-1.087461773021592e-06
26,28,10.0,rxn03246_c0,0.0
26,28,10.0,rxn02144_c0,0.0
26,28,10.0,rxn00604_c0,0.0
26,28,10.0,rxn00274_c0,0.00014853578480522912
26,28,10.0,rxn00674_c0,0.0
26,28,10.0,rxn00104_c0,0.0
26,28,10.0,rxn00715_c0,0.0
26,28,10.0,rxn01019_c0,8.091329870412677e-05
26,28,10.0,rxn02271_c0,0.0
26,28,10.0,rxn08849_c0,0.0
26,28,10.0,rxn09448_c0,0.0
26,28,10.0,rxn00525_c0,0.0
26,28,10.0,rxn09208_c0,0.0
26,28,10.0,rxn09014_c0,0.0
26,28,10.0,rxn08295_c0,0.0
26,28,10.0,rxn02914_c0,-0.00011579675073861696
26,28,10.0,rxn01603_c0,1.631192659532386e-06
26,28,10.0,rxn04945_c0,0.0
26,28,10.0,rxn00686_c0,-3.7672447596167242e-06
26,28,10.0,rxn09112_c0,0.0
26,28,10.0,rxn09232_c0,-1.2210608796338774e-22
26,28,10.0,rxn06075_c0,2.1360521000843387e-06
26,28,10.0,rxn00689_c0,0.0
26,28,10.0,rxn08129_c0,0.0
26,28,10.0,rxn01286_c0,0.0
26,28,10.0,rxn05289_c0,-0.0015894517518093819
26,28,10.0,rxn01973_c0,9.361989976416114e-05
26,28,10.0,rxn00117_c0,7.80388396183245e-05
26,28,10.0,rxn05343_c0,8.822158781929874e-05
26,28,10.0,rxn01520_c0,2.1360521000843383e-06
26,28,10.0,rxn03395_c0,5.437308865107965e-07
26,28,10.0,rxn00330_c0,0.0023050245875854106
26,28,10.0,rxn05736_c0,0.0
26,28,10.0,rxn03445_c0,-5.437308865107938e-07
26,28,10.0,rxn11663_c0,5.437308865107938e-07
26,28,10.0,rxn01226_c0,0.0
26,28,10.0,rxn00493_c0,-5.068035135438995e-05
26,28,10.0,rxn08298_c0,0.0
26,28,10.0,rxn01834_c0,0.0
26,28,10.0,rxn00293_c0,2.180257408549464e-05
26,28,10.0,rxn05491_c0,0.0
26,28,10.0,rxn00701_c0,0.0
26,28,10.0,rxn00367_c0,0.0
26,28,10.0,rxn14011_c0,1.0901287042747321e-05
26,28,10.0,rxn00839_c0,0.0
26,28,10.0,rxn03838_c0,0.0
26,28,10.0,rxn21857_c0,0.0
26,28,10.0,rxn16573_c0,0.0
26,28,10.0,rxn05937_c0,0.0
26,28,10.0,thiazol_synth,5.437308865107937e-07
26,28,10.0,rxn07455_c0,0.0
26,28,10.0,rxn47768_c0,0.0
26,28,10.0,rxn21861_c0,0.0
26,28,10.0,rxn23042_c0,5.437308865107937e-07
26,28,10.0,rxn15021_c0,0.00023919414619795966
26,28,10.0,rxn15395_c0,4.246090909604934e-05
26,28,10.0,rxn15466_c0,-0.0002391941461979597
26,28,10.0,rxn39978_c0,0.0
26,28,10.0,rxn39979_c0,0.0
26,28,10.0,rxn14422_c0,0.011706769454103835
26,28,10.0,rxn14419_c0,0.0
26,28,10.0,rxn14426_c0,0.0
26,28,10.0,rxn08070_c0,0.0
26,28,10.0,rxn08213_c0,0.0
26,28,10.0,rxn09295_c0,0.0
26,28,10.0,rxn08173_c0,0.0174628417445805
26,28,10.0,rxn08734_c0,0.0
26,28,10.0,rxn14412_c0,0.0
26,28,10.0,rxn14418_c0,0.0
26,28,10.0,rxn14421_c0,0.011706769454103833
26,28,10.0,rxn14425_c0,0.0
26,28,10.0,rxn14420_c0,0.0
26,28,10.0,rxn13688_c0,0.0
26,28,10.0,rxn21862_c0,0.0
26,28,10.0,rxn16609_c0,0.0
26,28,10.0,rxn15949_c0,5.437308865107968e-07
26,28,10.0,rxn41452_c0,0.0
26,28,10.0,rxn21864_c0,0.0
26,28,10.0,rxn21858_c0,0.0
26,28,10.0,rxn46694_c0,0.0
26,28,10.0,rxn40439_c0,0.0
26,28,10.0,rxn42709_c0,5.437308865107936e-07
26,28,10.0,rxn24134_c0,7.916046790439654e-05
26,28,10.0,rxn39829_c0,0.0
26,28,10.0,rxn16826_c0,0.0
26,28,10.0,rxn16794_c0,-1.4617079972883424e-22
26,28,10.0,rxn16776_c0,-1.4617079972883424e-22
26,28,10.0,rxn16829_c0,2.7547840007581064e-21
26,28,10.0,rxn12224_c0,5.437308865107965e-07
26,28,10.0,rxn15296_c0,0.0
26,28,10.0,rxn15121_c0,0.0
26,28,10.0,rxn13741_c0,0.0
26,28,10.0,rxn08262_c0,0.0
26,28,10.0,rxn09037_c0,5.437308865107965e-07
26,28,10.0,rxn43581_c0,-0.00012426400456230687
26,28,10.0,rxn08661_c0,0.0
26,28,10.0,rxn08234_c0,5.437308865107938e-07
26,28,10.0,rxn02497_c0,0.0
26,28,10.0,rxn43470_c0,0.0
26,28,10.0,rxn23850_c0,0.0
26,28,10.0,rxn40368_c0,0.0
26,28,10.0,rxn15467_c0,0.0002391941461979597
26,28,10.0,rxn16824_c0,0.0
26,28,10.0,rxn39964_c0,0.0
26,28,10.0,rxn16806_c0,0.0
26,28,10.0,rxn14061_c0,1.0901287042747321e-05
26,28,10.0,rxn13957_c0,1.090128704274732e-05
26,28,10.0,rxn09306_c0,0.0
26,28,10.0,rxn05684_c0,0.0
26,28,10.0,rxn08062_c0,0.0
26,28,10.0,rxn45550_c0,0.0
26,28,10.0,rxn46124_c0,0.0
26,28,10.0,rxn20643_c0,5.437308865107937e-07
26,28,10.0,rxn15947_c0,5.437308865107968e-07
26,28,10.0,rxn14045_c0,0.0
26,28,10.0,rxn21860_c0,0.0
26,28,10.0,rxn16149_c0,0.0
26,28,10.0,rxn05120_c0,0.0
26,28,10.0,rxn26398_c0,-1.4617079972883421e-22
26,28,10.0,rxn15750_c0,0.0
26,28,10.0,rxn26127_c0,0.0
26,28,10.0,rxn19704_c0,-0.00012426400456230687
26,28,10.0,rxn41965_c0,0.0
26,28,10.0,rxn43657_c0,5.437308865107937e-07
26,28,10.0,rxn05469_c0,6.3103940683499e-18
26,28,10.0,rxn02374_c0,0.0
26,28,10.0,rxn05319_c0,-0.0011725623651422283
26,28,10.0,rxn05730_c0,0.0
26,28,10.0,rxn04457_c0,0.0
26,28,10.0,rxn05129_c0,0.0
26,28,10.0,rxn02916_c0,0.0
26,28,10.0,rxn05488_c0,0.0
26,28,10.0,rxn03012_c0,0.0
26,28,10.0,rxn04132_c0,0.0
26,28,10.0,rxn05195_c0,2.1749235460431747e-06
26,28,10.0,rxn01208_c0,0.00012312258268516057
26,28,10.0,rxn02989_c0,0.0
26,28,10.0,rxn04791_c0,0.0
26,28,10.0,rxn00064_c0,2.0732938843964357e-05
26,28,10.0,rxn05468_c0,0.0059371669074916545
26,28,10.0,rxn04133_c0,0.0
26,28,10.0,rxn10570_c0,0.0
26,28,10.0,rxn02666_c0,0.0
26,28,10.0,rxn05467_c0,-0.010495948877265845
26,28,10.0,rxn24718_c0,0.0
26,28,10.0,rxn23589_c0,0.0
26,28,10.0,rxn08428_c0,0.0
26,28,10.0,rxn08032_c0,0.0
26,28,10.0,rxn09008_c0,0.0
26,28,10.0,rxn08691_c0,0.0
26,28,10.0,rxn08350_c0,0.0
26,28,10.0,rxn08689_c0,0.0015809075434090446
26,28,10.0,rxn09260_c0,0.0
26,28,10.0,rxn09330_c0,0.0
26,28,10.0,rxn00062_c0,0.0
26,28,10.0,bio1_biomass,0.00025344182428713635
26,28,10.0,EX_cpd00221_e0,0.0
26,28,10.0,EX_cpd00244_e0,0.0
26,28,10.0,EX_cpd00035_e0,0.0
26,28,10.0,EX_cpd00108_e0,0.0
26,28,10.0,EX_cpd00028_e0,-0.0
26,28,10.0,EX_cpd00098_e0,0.0
26,28,10.0,EX_cpd00307_e0,0.0
26,28,10.0,EX_cpd00367_e0,0.0
26,28,10.0,EX_cpd00029_e0,0.0
26,28,10.0,EX_cpd00438_e0,0.0
26,28,10.0,EX_cpd00309_e0,0.0
26,28,10.0,EX_cpd01080_e0,0.0
26,28,10.0,EX_cpd00048_e0,-5.437308865107937e-07
26,28,10.0,EX_cpd00036_e0,0.0
26,28,10.0,EX_cpd00254_e0,-5.437308865107937e-07
26,28,10.0,EX_cpd00156_e0,0.0
26,28,10.0,EX_cpd00033_e0,0.0
26,28,10.0,EX_cpd00001_e0,0.0011725623651422283
26,28,10.0,EX_cpd00246_e0,0.0
26,28,10.0,EX_cpd00268_e0,-0.0
26,28,10.0,EX_cpd00063_e0,-5.437308865107967e-07
26,28,10.0,EX_cpd00106_e0,0.0
26,28,10.0,EX_cpd11640_e0,0.0
26,28,10.0,EX_cpd00154_e0,0.0
26,28,10.0,EX_cpd00067_e0,-0.004602896111990239
26,28,10.0,EX_cpd00034_e0,-5.437308865107967e-07
26,28,10.0,EX_cpd00011_e0,0.010495948877265845
26,28,10.0,EX_cpd00363_e0,0.0
26,28,10.0,EX_cpd00239_e0,0.0015809075434090446
26,28,10.0,EX_cpd00107_e0,0.0
26,28,10.0,EX_cpd00214_e0,0.0
26,28,10.0,EX_cpd00047_e0,0.0
26,28,10.0,EX_cpd00013_e0,0.0033118932195897767
26,28,10.0,EX_cpd01414_e0,-0.0
26,28,10.0,EX_cpd00227_e0,0.0
26,28,10.0,EX_cpd00012_e0,-0.0
26,28,10.0,EX_cpd01092_e0,-0.0
26,28,10.0,EX_cpd00099_e0,-5.437308865107937e-07
26,28,10.0,EX_cpd03424_e0,0.0
26,28,10.0,EX_cpd00117_e0,0.0
26,28,10.0,EX_cpd00142_e0,0.0
26,28,10.0,EX_cpd00305_e0,-0.0
26,28,10.0,EX_cpd00075_e0,0.0
26,28,10.0,EX_cpd00205_e0,-5.437308865107967e-07
26,28,10.0,EX_cpd00100_e0,0.0
26,28,10.0,EX_cpd00540_e0,-0.0
26,28,10.0,EX_cpd00654_e0,0.0
26,28,10.0,EX_cpd00020_e0,0.0
26,28,10.0,EX_cpd00092_e0,1.097245379160743e-05
26,28,10.0,EX_cpd00116_e0,-0.0
26,28,10.0,EX_cpd00166_e0,0.0
26,28,10.0,EX_cpd00161_e0,0.0
26,28,10.0,EX_cpd10516_e0,-2.1749235460431747e-06
26,28,10.0,EX_cpd00159_e0,0.0
26,28,10.0,EX_cpd00322_e0,0.0
26,28,10.0,EX_cpd00023_e0,0.0
26,28,10.0,EX_cpd00418_e0,-0.0
26,28,10.0,EX_cpd00249_e0,0.0
26,28,10.0,EX_cpd00311_e0,0.0
26,28,10.0,EX_cpd00058_e0,-5.437308865107965e-07
26,28,10.0,EX_cpd00009_e0,0.0001292718256062709
26,28,10.0,EX_cpd00129_e0,0.0
26,28,10.0,EX_cpd00184_e0,0.0
26,28,10.0,EX_cpd00027_e0,0.0
26,28,10.0,EX_cpd00128_e0,0.0
26,28,10.0,EX_cpd00081_e0,-2.6514785052866414e-23
26,28,10.0,EX_cpd00007_e0,-0.0059371669074916545
26,28,10.0,EX_cpd00211_e0,0.0
26,28,10.0,EX_cpd00266_e0,-0.0
26,28,10.0,EX_cpd00030_e0,-5.437308865107967e-07
26,28,10.0,EX_cpd03847_e0,0.0
26,28,10.0,EX_cpd00071_e0,0.0
26,28,10.0,EX_cpd00797_e0,0.0
26,28,10.0,EX_cpd00971_e0,-3.469446951953614e-18
26,28,10.0,DM_cpd11416_c0,0.00025344182428713635
26,28,10.0,DM_cpd02701_c0,0.0
26,28,10.0,DM_cpd15302_c0,-0.0
26,28,10.0,EX_cpd00149_e0,-5.437308865107967e-07
26,28,10.0,octanoyl_xfer,0.0
26,28,10.0,lipoyl_synth,0.0
26,28,10.0,FeS_cluster_biosynth,0.0
26,28,10.0,rxn08013_c0,1.0874617730215874e-06
26,28,10.0,cpd15380_transport,1.0874617730215874e-06
26,28,10.0,EX_cpd15380_e0,1.0874617730215874e-06
26,28,10.0,rxn06937_c0,8.699694184172738e-06
26,28,10.0,rxn06591_c0,8.69969418417274e-06
26,28,10.0,rxn02304_c0,2.7186544325539684e-07
26,28,10.0,fe3_reduction,8.155963297661904e-07
26,28,10.0,rxn05039_c0,1.0874617730215922e-06
26,28,10.0,rxn00346_c0,0.0
26,28,10.0,rxn03397_c0,5.437308865107965e-07
26,28,10.0,rxn01213_c0,1.1445017929258116e-05
26,28,10.0,rxn03087_c0,9.361989976416115e-05
26,28,10.0,rxn01637_c0,4.6227086000472514e-05
26,28,10.0,rxn00469_c0,4.622708600047253e-05
26,28,10.0,rxn16823_c0,5.437308865107938e-07
26,28,10.0,cpd01042_transport,5.437308865107936e-07
26,28,10.0,EX_cpd01042_e0,5.437308865107936e-07
26,28,10.0,rxn05464_c0,3.3715152605562144e-05
26,28,10.0,rxn08239_c0,5.437308865107937e-07
26,28,10.0,rxn08642_c0,4.765863982990828e-06
26,28,10.0,rxn05301_c0,0.0
26,28,10.0,rxn05242_c0,0.0
26,28,10.0,EX_cpd00080_e0,-4.765863982990828e-06
26,28,10.0,EX_cpd00069_e0,0.0
26,28,10.0,rxn05171_c0,0.0
26,28,10.0,EX_cpd00209_e0,0.0
26,28,10.0,rxn00333_c0,0.0
26,28,10.0,rxn00979_c0,1.6311926595323853e-06
26,28,10.0,EX_cpd23538_e0,0.0
26,28,10.0,cpd23538_trans,0.0
26,28,10.0,rxn22083_c0,0.0
26,28,10.0,rxn22084_c0,0.0
26,28,10.0,rxn16387_c0,0.0
26,28,10.0,rxn04934_c0,0.0
26,28,10.0,rxn07450_c0,0.0
26,28,10.0,rxn40037_c0,9.361989976416113e-05
26,28,10.0,rxn39451_c0,9.361989976416113e-05
26,28,10.0,rxn10480_c0,5.437308865107963e-07
26,28,10.0,EX_cpd00204_e0,5.437308865107963e-07
26,28,10.0,rxn09799_c0,0.0
26,28,10.0,EX_cpd00123_e0,0.0
26,28,10.0,rxn25279_c0,0.0
26,28,10.0,rxn25278_c0,0.0
26,28,10.0,rxn47974_c0,0.0015809075434090449
26,28,10.0,rxn05708_c0,0.0
26,28,10.0,EX_cpd00378_e0,-0.0
26,28,10.0,rxn00510_c0,0.0
26,28,10.0,rxn01664_c0,0.0
26,28,10.0,rxn45861_c0,0.0
26,28,10.0,DM_cpd00323_c0,0.0
26,28,10.0,rxn00275_c0,0.0
26,28,10.0,rxn00320_c0,0.0
26,28,10.0,rxn00324_c0,1.6311926595323855e-06
26,28,10.0,rxn00512_c0,0.0
26,28,10.0,rxn00598_c0,0.0
26,28,10.0,rxn00654_c0,0.0
26,28,10.0,rxn00762_c0,0.0
26,28,10.0,rxn00779_c0,0.0
26,28,10.0,rxn00875_c0,4.622708600047253e-05
26,28,10.0,rxn00994_c0,-4.622708600047252e-05
26,28,10.0,rxn01201_c0,0.0
26,28,10.0,rxn01560_c0,0.0
26,28,10.0,rxn01685_c0,0.0
26,28,10.0,rxn01753_c0,0.0
26,28,10.0,rxn01906_c0,0.0
26,28,10.0,rxn02749_c0,0.0
26,28,10.0,rxn11732_c0,0.0
26,28,10.0,rxn05890_c0,0.0
26,28,10.0,aminopent_redox,0.0
26,28,10.0,cadaverine_amino_xfer,0.0
26,28,10.0,rxn00322_c0,0.0
26,28,10.0,rxn00327_c0,7.916046790439652e-05
26,28,10.0,rxn00347_c0,-0.004948934426812834
26,28,10.0,rxn00348_c0,0.0
26,28,10.0,rxn00467_c0,-3.577367447667584e-05
26,28,10.0,rxn00470_c0,1.0874617730215874e-06
26,28,10.0,rxn00495_c0,0.0
26,28,10.0,rxn00584_c0,0.0
26,28,10.0,rxn00657_c0,-5.437308865096511e-07
26,28,10.0,rxn00678_c0,0.0
26,28,10.0,rxn00717_c0,0.0
26,28,10.0,rxn00719_c0,0.0
26,28,10.0,rxn00797_c0,1.097245379160743e-05
26,28,10.0,rxn00810_c0,0.0
26,28,10.0,rxn00856_c0,0.0
26,28,10.0,rxn00869_c0,0.0
26,28,10.0,rxn00871_c0,0.0
26,28,10.0,rxn00873_c0,0.0
26,28,10.0,rxn00926_c0,1.0874617730215859e-06
26,28,10.0,rxn00985_c0,0.0
26,28,10.0,rxn00997_c0,0.0
26,28,10.0,rxn01041_c0,0.0
26,28,10.0,rxn01042_c0,0.0
26,28,10.0,rxn01079_c0,0.0
26,28,10.0,rxn01121_c0,0.0
26,28,10.0,rxn01141_c0,0.0
26,28,10.0,rxn01199_c0,0.0
26,28,10.0,rxn01204_c0,0.0
26,28,10.0,rxn01355_c0,0.0
26,28,10.0,rxn01366_c0,0.0
26,28,10.0,rxn01391_c0,0.0
26,28,10.0,rxn01392_c0,0.0
26,28,10.0,rxn01393_c0,0.0
26,28,10.0,rxn01423_c0,0.0
26,28,10.0,rxn01439_c0,0.0
26,28,10.0,rxn01505_c0,2.180257408549464e-05
26,28,10.0,rxn01523_c0,7.916046790439654e-05
26,28,10.0,rxn01548_c0,0.0
26,28,10.0,rxn01630_c0,0.0
26,28,10.0,rxn01631_c0,0.0
26,28,10.0,rxn01828_c0,0.0
26,28,10.0,rxn01857_c0,0.0
26,28,10.0,rxn01913_c0,0.0
26,28,10.0,rxn02107_c0,0.0
26,28,10.0,rxn02125_c0,0.0
26,28,10.0,rxn02169_c0,0.0
26,28,10.0,rxn02229_c0,0.0
26,28,10.0,rxn02235_c0,0.0
26,28,10.0,rxn02319_c0,0.0
26,28,10.0,rxn02675_c0,0.0
26,28,10.0,rxn02676_c0,0.0
26,28,10.0,rxn02767_c0,0.0
26,28,10.0,rxn02770_c0,0.0
