,PC1,PC2,PC3,PC4,PC5
rxn05334_c0,0.05579413667934428,-0.005718169799347262,0.0006361195246835186,-0.0021654417874557618,0.0036583585628738955
rxn05040_c0,0.05579413667934427,-0.005718169799347319,0.0006361195246830412,-0.0021654417874558823,0.0036583585628751332
rxn02988_c0,0.055794136679341515,-0.00571816979915066,0.0006361195258949462,-0.0021654417875623757,0.003658358563288781
rxn00165_c0,0.0013295939006343642,-0.019598323787192964,0.04197617832513452,0.014579127165382557,0.02401976536411374
rxn01117_c0,-0.05579413667934427,0.005718169799347089,-0.0006361195246835496,0.0021654417874557683,-0.0036583585628740573
rxn01331_c0,0.05579413667934427,-0.005718169799347123,0.0006361195246835815,-0.0021654417874557275,0.003658358562874048
rxn00671_c0,-0.009285462245451738,-0.07360794268126356,-0.09778000886013537,0.014289834741562923,-0.12472295162368953
rxn00710_c0,0.05579413667934427,-0.005718169799347114,0.0006361195246835438,-0.0021654417874556425,0.00365835856287402
rxn00910_c0,0.000529826962934682,0.024435104991666404,-0.006470375771325491,0.05277655744974007,0.02446239381950003
rxn01682_c0,0.006528944240349352,-0.011291605925986267,-0.08477352962105653,0.030877368236933017,0.0940659131923525
rxn03181_c0,0.05579413667934427,-0.005718169799347151,0.0006361195246835327,-0.0021654417874557718,0.0036583585628740707
rxn02331_c0,0.05579413667934427,-0.005718169799347086,0.0006361195246835417,-0.0021654417874557423,0.0036583585628740508
rxn00337_c0,0.05579413667934427,-0.0057181697993471696,0.0006361195246835247,-0.0021654417874556915,0.0036583585628740295
rxn05221_c0,0.012708860259683217,-0.024253328283067983,0.027172941099256612,-0.004866690595320332,-0.0055944358700695815
rxn05346_c0,0.05579413667934428,-0.0057181697993472875,0.0006361195246834911,-0.0021654417874557618,0.003658358562873903
rxn00416_c0,0.05579413667934427,-0.005718169799347121,0.0006361195246835403,-0.0021654417874557253,0.0036583585628740655
rxn02270_c0,0.002868827867227578,0.04149960484400315,0.07265199441021053,0.04147045031535396,-0.02061088857675843
rxn02376_c0,0.012802663875458864,0.06624576837110543,0.05449151600421537,-0.02363041058430792,-0.005939570733567294
rxn12512_c0,0.05579413667934144,-0.005718169799342027,0.0006361195244839502,-0.002165441787380069,0.00365835856340328
rxn00902_c0,0.044507514384566654,0.002651701850877238,0.02803295242515318,0.007177153859647319,-0.0606596422281824
rxn06672_c0,-0.00310475677067576,-0.038690040812540655,0.058058868547450425,0.025077069929993746,0.08434774412777678
rxn01739_c0,0.05491250252795766,-0.012802996303939034,-0.0041934017786275255,-0.0048948477759473905,0.006704040877332635
rxn01268_c0,0.028165494619834065,0.04414613459250117,0.06548156871541044,0.06155542875028171,-0.03803675703177947
rxn07434_c0,-0.002868827867227578,-0.04149960484400315,-0.07265199441021053,-0.04147045031535396,0.02061088857675843
rxn01974_c0,0.05579413667934427,-0.005718169799347154,0.0006361195246835529,-0.002165441787455743,0.0036583585628740486
rxn00568_c0,0.017735531997715825,-0.050186137880744386,-0.04780407463614407,0.10791024594336987,-0.07395328752510372
rxn00060_c0,0.05579413667934426,-0.005718169799347141,0.0006361195246835428,-0.002165441787455742,0.0036583585628741045
rxn00225_c0,-0.011829919636255863,0.053279376975435916,0.09563056301052311,0.040453303946210745,-0.06378530632462236
rxn05350_c0,0.05579413667934427,-0.005718169799347262,0.0006361195246835018,-0.0021654417874557015,0.003658358562873893
rxn00148_c0,0.038746274086100915,0.032791623297586385,0.06840622231558871,0.07921794120323611,-0.024652447842012697
rxn00100_c0,0.05579413667934144,-0.005718169799341639,0.0006361195244844617,-0.0021654417873793567,0.0036583585634036324
rxn00789_c0,0.05579413667934427,-0.005718169799347097,0.0006361195246835385,-0.0021654417874557917,0.003658358562873998
rxn03436_c0,0.04240186189162479,0.023336161417982854,0.0485824552913466,0.02589582371118615,-0.010995868400659891
rxn00781_c0,0.03174651814574112,0.10371621408297726,-0.037194751665172054,0.030010402055866085,-0.06577415196283648
rxn05298_c0,0.015235648360189417,-0.005648843226404044,0.017836701695855557,-0.07707229461379533,0.02276502546145868
rxn08336_c0,0.0005885974719847197,-0.12317967063072335,0.005365954490217282,-0.0551896092919391,0.06921267147315063
rxn02264_c0,0.05579413667934427,-0.005718169799347169,0.0006361195246835156,-0.002165441787455715,0.003658358562874111
rxn09202_c0,0.05579413667934427,-0.005718169799347146,0.0006361195246835441,-0.0021654417874557544,0.0036583585628740685
rxn01451_c0,0.005487041340959674,0.013618389235408956,0.03998187498026139,0.023830147279683703,0.0028029700895262034
rxn00097_c0,0.05486335093044659,0.006798330031551309,-0.01534770279983033,-0.004362122214307318,0.0007170439996962466
rxn05514_c0,-0.05579413667934427,0.005718169799347157,-0.0006361195246835604,0.0021654417874557752,-0.003658358562874059
rxn02212_c0,0.05491250252795768,-0.012802996303939055,-0.00419340177862753,-0.00489484777594739,0.006704040877332664
rxn00191_c0,-0.007369788360539791,-0.027601568768166287,-0.014098162864079514,-0.001739477180737677,0.05599113864831046
rxn05324_c0,0.05579413667934428,-0.005718169799347272,0.0006361195246835452,-0.0021654417874556967,0.0036583585628739614
rxn00692_c0,-0.0021649951704832467,-0.019239680896500504,0.041935272527421186,0.01471438588138147,0.02379002263262733
rxn00802_c0,0.03706765624724819,0.0519643558155517,-0.0929606571988567,0.013497862855956026,0.03832657889824746
rxn02160_c0,0.05579413667934427,-0.005718169799347118,0.0006361195246834851,-0.0021654417874557644,0.0036583585628740516
rxn01825_c0,-0.02274809920330119,0.04074573650770109,0.025543028179163325,0.01567871616259277,-0.018106972497154445
rxn00171_c0,-0.0286616509481121,0.05552511951917295,0.020354604943053817,-0.0040138036542066635,-0.023888813839771112
rxn03958_c0,-0.05579413667934427,0.005718169799347951,-0.0006361195246830134,0.0021654417874560224,-0.003658358562874323
rxn00178_c0,0.009137183570015809,-0.013068088368385886,0.015525846265001395,0.00034323149969687106,-0.08820391560886712
rxn01362_c0,0.05579413667934426,-0.00571816979934714,0.0006361195246835404,-0.002165441787455702,0.0036583585628740417
rxn05329_c0,0.05579413667934427,-0.005718169799347227,0.0006361195246834989,-0.002165441787455769,0.0036583585628738877
rxn00549_c0,0.022950304339780965,-0.09724300757454299,0.028139399270127045,0.095999242812819,0.05986664761141634
rxn02933_c0,-0.0028688278672275775,-0.041499604844003155,-0.07265199441021053,-0.04147045031535395,0.020610888576758437
rxn00612_c0,-0.0031920281508272448,-0.043091414015771545,-0.07744598207399865,-0.0388258111894129,0.022425517058624982
rxn08766_c0,0.05579413667934428,-0.005718169799347285,0.0006361195246835175,-0.002165441787455766,0.0036583585628739063
rxn05461_c0,0.05579413667934427,-0.005718169799347408,0.000636119524683638,-0.0021654417874557145,0.003658358562873765
rxn12405_c0,-0.0008696555773600625,0.012443408996963081,0.004834141882056582,0.005016950833934205,0.04009434202913999
rxn02159_c0,0.05579413667934427,-0.0057181697993471045,0.000636119524683511,-0.002165441787455792,0.0036583585628740412
rxn05466_c0,-0.007603495058482493,0.11839374402566297,-0.09609775043988909,-0.0008435945803239849,0.022030713028474806
rxn00917_c0,0.05579413667934428,-0.005718169799347138,0.0006361195246837229,-0.0021654417874556074,0.003658358562874143
rxn00300_c0,0.05579413667934428,-0.005718169799347318,0.0006361195246830396,-0.0021654417874559318,0.00365835856287516
rxn01925_c0,0.00928546224545174,0.07360794268126358,0.09778000886013538,-0.014289834741562925,0.12472295162368956
rxn05957_c0,0.0013295939006343642,-0.019598323787192964,0.04197617832513452,0.014579127165382557,0.02401976536411374
rxn05335_c0,0.05579413667934427,-0.00571816979934742,0.0006361195246836318,-0.0021654417874557275,0.0036583585628737173
