ids,glutamic acid,alanine,valine,aspartate,isoleucine,leucine,glycine,proline,cocktail,reaction_name,reaction_string
rxn20643_c0,-6.535127513002593e-16,1.3495025972700439e-16,1.9859227445452068e-16,2.461207485599573e-16,4.4860860534730655e-17,-1.1641064161551856e-16,-2.1544150781717475e-15,-1.7251061236339644e-16,-1.841486808395171e-16,thiC (gene name) [c0],S-Adenosyl-L-methionine + AIR --> Formate + L-Methionine + 2.0 H+ + CO + 4-Amino-5-phosphomethyl-2-methylpyrimidine + 5'-Deoxyadenosine
rxn05296_c0,0.0,-7.493076376351633e-16,-1.8834637667507507e-16,0.0,0.0,-3.492319248465557e-16,9.305967816332616e-32,-1.3251535947176285e-17,0.0,Protein synthesis,27.684983832597 H2O + 35.5949792133389 ATP + 0.388588889398408 L-Glutamate + 0.904337964148734 Glycine + 0.759012038032257 L-Alanine + 0.506271296960121 L-Lysine + 0.356206481948541 L-Aspartate + 0.437557407981134 L-Arginine + 0.388588889398408 L-Glutamine + 0.31829537078772 L-Serine + 0.226676852149071 L-Methionine + 0.0837203704801448 L-Tryptophan + 0.274065741100097 L-Phenylalanine + 0.214039815095465 L-Tyrosine + 0.135058333510422 L-Cysteine + 0.665813889761907 L-Leucine + 0.140587037221375 L-Histidine + 0.326983333762075 L-Proline + 0.356206481948541 L-Asparagine + 0.624743519337685 L-Valine + 0.3743722227131 L-Threonine + 0.42886944500678 L-Isoleucine --> 35.5949792133389 ADP + 35.5949792133389 Phosphate + 35.5949792133389 H+ + Protein
rxn00416_c0,-6.486613197378652e-16,1.5868781625687417e-15,4.812350548002624e-16,-2.1996843418066975e-16,-4.601805545112993e-17,-5.820532080775928e-16,9.305967816332616e-32,-6.61552752106917e-16,2.9419430507056713e-16,L-aspartate:L-glutamine amido-ligase (AMP-forming) [c0],H2O + ATP + L-Aspartate + L-Glutamine --> PPi + AMP + L-Glutamate + 2.0 H+ + L-Asparagine
rxn09037_c0,6.47732469870585e-16,1.5582864440495367e-16,-4.116113696680602e-16,-2.4918506468925764e-16,-3.7167671921139336e-17,3.3756708629090896e-16,5.641218186009805e-16,-1.7240136736927616e-16,-7.7489935459178e-17,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 5 isopentenyl units) [c0]",5.0 Isopentenyldiphosphate + Farnesyldiphosphate --> 5.0 PPi + 5.0 H+ + Farnesylfarnesylgeraniol
rxn08239_c0,4.712451649712877e-17,-4.326192884095719e-16,1.1671373422048862e-16,1.190085896936514e-16,1.5728417419333978e-16,4.993466227200879e-16,-1.075063214039794e-16,-2.5762577687373253e-16,1.773062133745596e-15,Cobalt (Co+2) ABC transporter,H2O + ATP + Co2+ [e0] --> ADP + Phosphate + H+ + Co2+
rxn01331_c0,4.6885149285685705e-16,-4.326192884095719e-16,-8.875316178901558e-17,5.871654639072617e-16,1.5728417419333978e-16,7.115449103906144e-17,1.8144216068639108e-15,-2.9021488718793806e-16,-2.3646178431940806e-16,D-erythrose 4-phosphate:NAD+ oxidoreductase [c0],H2O + NAD + D-Erythrose4-phosphate --> NADH + 2.0 H+ + 4-Phosphoerythronate
rxn40037_c0,-6.574814215427093e-16,-4.326192884095719e-16,1.668065623731957e-16,-3.908352825492946e-16,-7.015654590612717e-15,-5.961426683892474e-15,-2.7626050013556944e-15,-3.1569656847417608e-16,4.729235686388161e-16,"L-aspartate-4-semialdehyde hydro-lyase [adding pyruvate and cyclizing; (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate-forming] [c0]","Pyruvate + L-Aspartate4-semialdehyde --> H2O + H+ + (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate"
rxn03395_c0,-6.577251195962162e-16,-1.0484657641960342e-15,2.156018314737265e-16,2.1819854313099866e-16,-2.414173643002618e-16,-1.3022769241167113e-17,2.631052382243518e-16,-3.5800253699552363e-16,-4.729235686388161e-16,"S-adenosyl-L-methionine:3-(all-trans-octaprenyl)benzene-1,2-diol 2-O-methyltransferase [c0]",S-Adenosyl-L-methionine + 2-Octaprenyl-6-hydroxyphenol <=> S-Adenosyl-homocysteine + H+ + 2-Octaprenyl-6-methoxyphenol
rxn00549_c0,-6.430104932849114e-15,-4.290158927800444e-15,3.770988632880911e-14,7.058265744063641e-15,3.4207116927124766e-14,4.476734552204108e-15,-8.33283424976547e-14,-9.043177970742311e-15,4.9393229847825946e-14,"D-Fructose-1,6-bisphosphate 1-phosphohydrolase [c0]","H2O + D-fructose-1,6-bisphosphate --> Phosphate + D-fructose-6-phosphate"
rxn13957_c0,1.4447467437603511e-16,-1.3524158270009942e-16,-5.917897061461547e-16,2.2864133189264934e-16,2.8293767395466306e-15,-6.082465793851366e-16,2.712635360258385e-16,7.049504824523207e-17,1.862385622078045e-16,"ditrans,hexacis-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenylcistransferase [c0]","Isopentenyldiphosphate + ditrans,hexacis-Nonaprenyl diphosphate --> PPi + 3.0 H+ + all trans Decaprenyl diphosphate"
rxn00789_c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase [c0],ATP + PRPP --> PPi + H+ + Phosphoribosyl-ATP
rxn05345_c0,-4.425850443174786e-16,4.057587286014532e-17,-4.451968303263226e-17,1.19973901879776e-16,5.828474836140238e-17,1.2942700320434469e-17,4.2730060029994484e-16,-1.224264561845236e-16,1.5326111955221382e-15,dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) [c0],H+ + Dodecanoyl-ACP + Malonyl-ACP --> CO2 + 3-Oxotetradecanoyl-ACP + ACP
rxn02331_c0,5.4699979122225803e-17,7.542863614255552e-18,-7.60928188051622e-17,1.7942720983989614e-16,-4.218316170736261e-16,2.615677745588661e-16,-6.325525649054289e-16,2.1192550449296007e-16,6.478417541229269e-16,"phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming) [c0]",H2O + Phosphoenolpyruvate + D-Arabinose5-phosphate --> Phosphate + 3-Deoxy-D-manno-octulosonate8-phosphate
rxn03181_c0,6.743558945955954e-17,-3.15385952164232e-16,-1.3701428504761002e-16,9.092337308795305e-16,3.5598972581452654e-16,1.7483314415597743e-16,5.281780757951587e-16,9.335732148357055e-17,-3.2139060865611833e-16,"ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase [c0]",ATP + Lipid A disaccharide --> ADP + H+ + Lipid IV(A)
rxn05005_c0,6.395899687229806e-16,4.1458488898385607e-16,-1.6747902966570142e-16,-2.6718697414475133e-16,2.826749537611636e-17,-1.6021555202822406e-16,3.4062746425131005e-16,-2.111658902218203e-16,7.647082790850013e-16,S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase [c0],S-Adenosyl-L-methionine + UroporphyrinogenIII <=> S-Adenosyl-homocysteine + H+ + Precorrin 1
thiazol_synth,-4.1911302042632333e-16,-2.467437330591319e-16,-1.6747902966570142e-16,-1.6370325148582118e-16,-9.555650007822396e-17,3.582224872110899e-16,-1.1559629932930372e-16,-9.381564566578362e-16,6.604494032165448e-16,thiazole synthase [c0],"ATP + L-Cysteine + 1-deoxy-D-xylulose5-phosphate + Reducedferredoxin + Iminoglycine --> 2.0 H2O + PPi + AMP + L-Alanine + Oxidizedferredoxin + 2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate"
rxn01465_c0,-3.452106889520406e-16,-1.5138367893831082e-16,3.0801606332108695e-16,2.367211375792091e-16,9.17721092705514e-17,4.4077715895978637e-16,-1.345780520936517e-16,-3.67329923895222e-16,6.604494032165452e-16,(S)-dihydroorotate amidohydrolase [c0],H2O + S-Dihydroorotate <=> H+ + N-Carbamoyl-L-aspartate
rxn01434_c0,3.5281841730034593e-16,-2.467437330591319e-16,3.0801606332108695e-16,-2.723038518620327e-17,4.275886665576673e-17,4.4077715895978637e-16,-1.1559629932930372e-16,3.7076867527792413e-16,7.698554777030437e-17,L-Citrulline:L-aspartate ligase (AMP-forming) [c0],ATP + L-Aspartate + Citrulline --> PPi + AMP + 2.0 H+ + L-Argininosuccinate
rxn05332_c0,-7.549890480323208e-17,2.238647807422138e-16,-6.429741226524899e-16,1.5471742355649698e-16,2.3531687952237137e-17,8.331189656149543e-17,2.9127140810705893e-16,2.378324018933223e-16,-2.1270640459283508e-15,(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase [c0],(3R)-3-Hydroxyhexadecanoyl-ACP <=> H2O + (2E)-Hexadecenoyl-ACP
rxn02212_c0,2.7658569846589976e-15,-1.421156061019423e-16,-1.6747902966570142e-16,-9.259066950766701e-17,4.543296525338406e-17,4.227015980200058e-16,3.6171819433598725e-16,-5.598405473277914e-15,4.6821139367991045e-15,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase (cyclyzing) [c0],DAHP --> Phosphate + 5-Dehydroquinate
rxn05464_c0,-1.2034998278255605e-15,-1.5138367893831082e-16,-1.6747902966570142e-16,-2.520679705157425e-16,1.0100302387138072e-16,-2.015326379599333e-16,2.5748972508344736e-17,4.263539523211923e-16,1.8273771141090245e-15,Octadecanoyl-ACP:NADP+ oxidoreductase,NADH + H+ + (2E)-Octadecenoyl-ACP --> NAD + Octadecanoyl-ACP
rxn15021_c0,-5.279689923715068e-16,-4.910427842657274e-15,0.5199776158037728,1.2977189880552073e-15,1.5528037890607033e-15,2.7877790960075413e-15,-5.003032396534169e-16,-1.0348208222949849e-15,0.6477702007735628,pyruvate:pyruvate acetaldehydetransferase (decarboxylating) [c0],2.0 Pyruvate + H+ --> CO2 + (S)-2-Acetolactate
rxn05212_c0,1.1545076961333182e-17,6.841838026492721e-16,3.970347725460912e-16,1.6801373198855656e-16,4.664749089768843e-16,1.0727990531423115e-16,6.664930678807228e-16,-5.29950176077014e-16,-3.6987734034214884e-16,Uptake of divalent copper by CopCD,Cu2+ [e0] --> Cu2+
rxn00966_c0,9.828325835305584e-17,6.977976390471568e-16,-2.5940549548034577e-16,5.443057407030807e-16,5.954944731713758e-14,-3.5892988418558096e-16,8.405778722709744e-16,-3.7552829668045806e-17,1.3277171954348392e-16,chorismate pyruvate-lyase (4-hydroxybenzoate-forming) [c0],Chorismate --> Pyruvate + 4-Hydroxybenzoate
rxn09106_c0,2.0675096199581554e-17,0.0,0.0,0.0,-1.39581697906708e-31,0.0,0.0,0.0,-7.60910600312791e-16,"phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0) [c0]","H2O + Phosphatidylglycerophosphate dioctadecanoyl --> Phosphate + H+ + 1,2-dioctadecanoyl-sn-glycero-3-phosphoglycerol"
rxn14040_c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ditrans,tetracis-heptaprenyl-diphosphate:isopentenyl-diphosphate heptaprenylcistransferase [c0]","Isopentenyldiphosphate + ditrans,tetracis-Heptaprenyl diphosphate --> PPi + H+ + ditrans,pentacis-Octaprenyl diphosphate"
rxn06729_c0,1.114086404931637e-16,-8.372895296962713e-16,-9.97000588122196e-16,-2.673781532648666e-16,-6.2438785410132914e-18,3.1107802481652104e-16,-3.543758137335046e-16,-2.89797643721873e-15,2.0176276377443415e-16,(R)-3-Hydroxytetradecanoly-[acyl-carrier-protein]:UDP-N-acetyl-glucosamine 3-O-(3-hydroxytetradecanoyl)transferase [c0],UDP-N-acetylglucosamine + (3R)-3-Hydroxytetradecanoyl-ACP --> UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine + ACP
rxn09499_c0,0.7095282042850275,0.5854568237974858,0.5199776158037687,0.6106959003944196,0.5729582543713047,0.4992881333706852,3.8008078853332026e-14,0.702227598867951,0.6477702007735892,glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating) [c0],Glycine + H+ + Protein N6-(lipoyl)lysine [c0] --> CO2 + S-Aminomethyldihydrolipoamide
rxn03146_c0,-1.1967281306786223e-16,-8.372895296962713e-16,-1.0645269396186997e-15,2.684810349931085e-16,-1.2881826203962394e-15,2.453904681126045e-16,-5.859807860414427e-17,1.051726700139086e-15,-2.788652071821227e-16,UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase [c0],H2O + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine <=> Acetate + UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine
rxn00300_c0,3.1650244777923464e-16,-5.734532334118256e-16,-9.337297608066526e-16,1.886821024848113e-15,8.834671740298051e-17,3.5701898891625235e-16,-4.0598562929083072e-16,-1.2026550799140175e-16,-2.814361865859362e-16,"GTP 7,8-8,9-dihydrolase (diphosphate-forming) [c0]","3.0 H2O + GTP --> PPi + Formate + 3.0 H+ + 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone"
rxn05334_c0,-4.31810759129822e-16,0.0,0.0,1.6876732640545672e-15,0.0,-9.82780323485516e-16,-1.788386598837617e-15,1.5280043354547945e-15,2.3075525136050826e-15,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase [c0],(3R)-3-Hydroxyoctanoyl-ACP <=> H2O + (2E)-Octenoyl-ACP
rxn04139_c0,-8.756742177103628e-31,0.0,0.0,-6.819867530484701e-31,0.0,0.0,0.0,0.0,-3.2367269353009652e-15,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone ,NADPH2:oxygen oxidoreductase [c0]","NADPH + O2 + H+ + 2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone --> H2O + NADP + 2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone"
rxn02056_c0,-5.529740739560618e-16,-8.89475707280976e-16,8.877336082997437e-16,2.4017734285225344e-16,-9.711248984560165e-17,1.2904465167036101e-15,-4.794727586102715e-16,2.1624884257955352e-16,3.87498421981165e-16,S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase [c0],2.0 H+ + Siroheme <=> Sirohydrochlorin + Fe2+
rxn08551_c0,-2.2005926867637606e-16,-5.057888851782112e-16,4.2135119564492903e-17,-1.3668946979542234e-16,-4.382886221310581e-18,1.8854123337662935e-16,6.427022380136204e-16,-2.989954066388792e-16,3.998737362017402e-16,glycerol-3-phosphate acyltransferase (C18:0) [c0],Glycerol-3-phosphate + Octadecanoyl-ACP --> ACP + 1-octadecanoyl-sn-glycerol 3-phosphate
rxn02402_c0,-3.354214847589047e-16,1.8256749895525599e-13,-1.900505981439969e-12,-1.814157577533136e-12,-1.3193929781658837e-12,1.0133691044006904e-12,4.989831676521686e-13,2.291777214818873e-12,-2.464353998714453e-12,Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating) [c0],H+ + PRPP + Quinolinate --> CO2 + PPi + Nicotinate ribonucleotide
rxn00917_c0,-1.9388254143724833e-14,-1.8065740526225704e-16,5.789153834634125e-16,1.8038988561551743e-16,-9.711248984560165e-17,-3.1382428701845975e-17,4.1531177098398917e-16,-2.632260162192378e-16,-2.493304226171462e-15,Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming) [c0],H2O + ATP + L-Glutamine + XMP --> PPi + AMP + L-Glutamate + 3.0 H+ + GMP
rxn01388_c0,0.7055933524937744,0.5366178427871576,0.4883750844597273,0.5782627592454774,0.5380756794104763,-2.677875417672737e-15,0.5545565160160015,0.700505074979086,0.6438667354519102,isocitrate hydro-lyase (cis-aconitate-forming) [c0],Isocitrate <=> H2O + cis-Aconitate
rxn04070_c0,-1.8396182823874948e-16,-3.518004282203415e-16,-4.139304697779839e-16,-1.145473989953307e-16,1.7415664603634463e-16,-2.460351114590015e-16,6.332150408600876e-16,-6.711379297104967e-16,-5.910206147296088e-16,pyridoxine 5'-phosphate synthase [c0],1-deoxy-D-xylulose5-phosphate + 3-Amino-2-oxopropyl phosphate --> 2.0 H2O + Phosphate + H+ + Pyridoxine phosphate
rxn00790_c0,-3.2078712627905284e-14,1.3800466410878251e-14,-6.918226643402264e-15,-1.1513250731917642e-14,-8.497688064499706e-14,-1.3289656404994772e-14,3.8690838730829966e-14,3.619257295977542e-15,4.2247096385231276e-14,5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating) [c0],H2O + L-Glutamine + PRPP --> PPi + L-Glutamate + H+ + 5-Phosphoribosylamine
rxn03841_c0,-1.0738786387711639e-16,1.747173280141149e-17,-4.71854505265377e-16,-2.4370342952542623e-16,4.091204122949538e-16,-1.714455795467145e-16,2.470309480458048e-13,1.6620813639441054e-16,-1.1721307079316925e-13,4-amino-4-deoxychorismate pyruvate-lyase [c0],4-amino-4-deoxychorismate --> Pyruvate + H+ + 4-aminobenzoate
rxn15467_c0,-2.3298297576561573e-15,5.0029796317307434e-15,0.519977615803778,1.6849459557637237e-15,2.5983922634790545e-15,-1.0156853627661281e-14,4.556134854173597e-15,-4.252055085792928e-16,0.6477702007736007,"(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase [c0]","(R)-2,3-Dihydroxy-3-methylbutanoate [c0] --> H2O + 3-Methyl-2-oxobutanoate"
rxn05331_c0,-3.734373150367856e-15,0.0,-7.393267888985602e-16,-4.09418524349419e-16,1.380318609622112e-31,8.447827862706162e-14,1.0858773727689038e-15,0.0,5.616666205139015e-16,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase [c0],(3R)-3-Hydroxydodecanoyl-ACP <=> H2O + (2E)-Dodecenoyl-ACP
rxn05115_c0,2.6469129224361185e-14,-1.9682853889872463e-14,-2.3004825100524112e-14,5.9274672205563565e-15,-2.4838879203922356e-14,-1.0788941298928741e-13,5.7378386796894606e-15,-2.1701235084813655e-14,2.0001852861810503e-14,5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole carboxymutase [c0],5-phosphoribosyl-5-carboxyaminoimidazole <=> 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole
rxn02160_c0,6.422031368879315e-16,-3.208848182350801e-17,-2.0438222163219391e-16,2.163237889953329e-17,-2.140248059159107e-16,-4.3032654251730294e-16,-7.071387302830217e-16,-1.7298307232287515e-16,6.316415152519613e-17,L-Histidinol-phosphate phosphohydrolase [c0],H2O + L-histidinol-phosphate --> Phosphate + L-Histidinol
rxn05337_c0,-4.1886743265033644e-16,-8.121839194503324e-16,2.355196380204769e-15,-3.837239598541564e-16,-2.140248059159107e-16,-2.601179540599204e-16,3.745613466706593e-16,-3.4594849406083654e-16,1.4428940836645166e-17,(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase [c0],NADP + (3R)-3-Hydroxyhexanoyl-ACP <=> NADPH + H+ + 3-Oxohexanoyl-ACP
rxn05231_c0,3.495494892022994e-16,-1.568566434901471e-16,-7.796642401351362e-16,-4.043460246290187e-16,1.5646276381895186e-15,-3.4750589905462076e-16,-7.07138730283022e-16,3.460953917079601e-16,6.316415152519624e-17,2'-Deoxyadenosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase [c0],ADP + Reduced thioredoxin --> H2O + dADP + Oxidized thioredoxin
rxn02811_c0,0.0,0.0,0.0,0.0,0.0,0.499288133370682,0.0,0.0,0.6477702007735997,3-Isopropylmalate hydro-lyase [c0],3-Isopropylmalate <=> H2O + 2-Isopropylmaleate
rxn09272_c0,-8.33660645892791e-15,0.5688206171562631,4.561875658771892e-15,0.5999475298398236,-5.205215144377757e-15,5.441273728709465e-16,0.5738177839857145,-5.636236686243487e-15,0.4732572447869689,Succinate dehydrogenase (ubiquinone),Succinate + Ubiquinone-8 --> Fumarate + Ubiquinol-8
rxn01018_c0,-5.1259768062159456e-17,8.550218710871939e-16,3.6391816401741117e-16,-3.803710658352626e-16,-6.435060072701737e-16,-1.4725032269556301e-15,-1.1320588648801364e-15,-1.806413131664591e-16,4.68542176655495e-16,carbamoyl-phosphate:L-aspartate carbamoyltransferase [c0],L-Aspartate + Carbamoylphosphate --> Phosphate + H+ + N-Carbamoyl-L-aspartate
rxn05039_c0,2.4016047476347416e-16,-1.1232129601533777e-15,-2.615791206589181e-16,-2.595816003788565e-16,8.804648176013013e-17,4.2622266845215015e-16,-1.1727024186855704e-15,1.580104800594128e-16,1.8642954163118823e-16,5-amino-6-(5-phosphoribitylamino)uracil phosphatase,H2O + 5-Amino-6--5-phosphoribitylaminouracil --> Phosphate + 5-Amino-6-(1-D-ribitylamino)uracil
rxn01255_c0,-2.0354474423404743e-16,-1.0095046381844825e-15,6.537705153596689e-16,2.705687113643635e-16,8.804648176013013e-17,-7.866589080760853e-16,4.953594887982204e-15,2.8620293539021923e-16,-1.6078179344734213e-18,5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming) [c0],5-O--1-Carboxyvinyl-3-phosphoshikimate --> Phosphate + Chorismate
rxn03135_c0,3.5964974159351213e-16,8.717832865506874e-16,-6.922555025116759e-17,1.3384328428722682e-16,-1.4341140672532495e-16,-7.021015235919267e-16,1.0056313890828956e-15,-1.0674575300525599e-16,-1.2541097484319178e-16,R04558 [c0],L-Glutamine + phosphoribulosylformimino-AICAR-phosphate --> L-Glutamate + 2.0 H+ + D-erythro-imidazol-glycerol-phosphate + AICAR
rxn03137_c0,-2.5290562824487323e-14,1.0740040433499609e-13,1.3747164328068305e-13,-4.2023711603191095e-14,1.9911643854778603e-14,-1.4617484650257997e-13,5.1373760428757903e-14,3.680451294245124e-14,-3.4095971982494773e-14,10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase [c0],10-Formyltetrahydrofolate + AICAR <=> Tetrahydrofolate + FAICAR
rxn01106_c0,-1.185650351530238e-14,3.222103047756159e-14,3.4106416203209964e-14,-1.2614058571204748e-14,5.2619525742970616e-15,-4.4923693853592765e-14,1.8656584053685224e-14,1.002903799109201e-13,-1.3809371412515167e-14,"2-Phospho-D-glycerate 2,3-phosphomutase [c0]",2-Phospho-D-glycerate <=> 3-Phosphoglycerate
rxn02159_c0,4.80425421561111e-16,8.717832865506874e-16,1.7156459360966064e-16,3.555602644993665e-16,-3.2690119792739096e-16,-8.435810510027854e-16,-4.2109955709019757e-16,-5.705358360150842e-16,9.493978838285261e-17,L-Histidinol:NAD+ oxidoreductase [c0],NAD + L-Histidinol <=> NADH + H+ + L-Histidinal
rxn02201_c0,-2.6363376475374323e-16,-1.1232129601533777e-15,4.434752683575309e-17,8.673187318404696e-17,-1.4341140672532495e-16,-5.302349090504522e-16,2.4798834119889365e-13,-1.3025384285158469e-15,-1.7460978992627203e-16,"2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase [c0]",4-aminobenzoate + 2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate --> PPi + H+ + Dihydropteroate
rxn15466_c0,-7.470209565853617e-16,2.0540976025919715e-16,0.519977615803764,1.4123135826345625e-15,1.6939533149346048e-15,1.0848461823995648e-14,5.708083782369994e-15,6.386814544876779e-16,0.6477702007735635,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing) [c0]","NADP + (R)-2,3-Dihydroxy-3-methylbutanoate [c0] <=> NADPH + H+ + (S)-2-Acetolactate"
rxn05335_c0,3.259373823783684e-16,1.6808877244799798e-19,2.273836689641889e-16,3.515653463317806e-17,-5.903659113995034e-16,-4.336339515670172e-16,2.153163209573033e-16,1.1063973351897324e-15,-4.729264280439733e-16,(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase [c0],(3R)-3-Hydroxytetradecanoyl-ACP <=> H2O + (2E)-Tetradecenoyl-ACP
