,PC1,PC2,PC3,PC4,PC5
rxn08352_c0,-0.012150829903475898,0.010184989961600562,-0.031117802469018636,-0.1480552439141612,-0.0832159104244072
rxn09106_c0,0.05477747741097425,0.0021362145341520204,-0.0023357864718133656,-0.004823111651426733,-0.0007055094891468436
rxn00187_c0,0.05477747741215459,0.0021362145098486056,-0.002335786459587611,-0.004823111525544427,-0.0007055093875912201
rxn00772_c0,0.05477747741097424,0.0021362145341524957,-0.0023357864718127107,-0.0048231116514262365,-0.0007055094891468367
rxn02503_c0,0.05477747741097437,0.0021362145341506963,-0.002335786471805059,-0.004823111651419832,-0.0007055094891474887
rxn05338_c0,-0.05477747741097425,-0.0021362145341518464,0.0023357864718133274,0.004823111651426864,0.0007055094891464244
rxn03135_c0,0.05477747741097424,0.002136214534152013,-0.0023357864718133387,-0.0048231116514266875,-0.0007055094891469401
rxn05337_c0,-0.054777477410974246,-0.0021362145341518907,0.002335786471813317,0.00482311165142702,0.0007055094891465155
rxn03147_c0,0.054777477410970395,0.002136214534336664,-0.0023357864722179187,-0.0048231116513341105,-0.000705509488680503
rxn03843_c0,0.05477747741097425,0.0021362145341519718,-0.002335786471813343,-0.004823111651426676,-0.0007055094891468597
rxn01116_c0,-0.05477747741097309,-0.00213621453420494,0.0023357864719474896,0.004823111651390192,0.0007055094889899322
rxn02811_c0,-0.023156831000825415,0.057366946943605376,-0.09151572840101617,-0.02841592773755063,-0.08926378073084709
rxn03062_c0,0.023156831000825415,-0.05736694694360538,0.09151572840101621,0.028415927737550636,0.0892637807308471
rxn00863_c0,0.054777477410974246,0.002136214534151973,-0.002335786471813317,-0.004823111651426654,-0.0007055094891468452
rxn09113_c0,0.05477747741097425,0.0021362145341520316,-0.0023357864718134102,-0.0048231116514266354,-0.000705509489146827
rxn02402_c0,0.054777477410986646,0.0021362145327597014,-0.002335786472959453,-0.004823111650165808,-0.0007055094876537073
rxn05465_c0,0.054777477410974246,0.0021362145341518868,-0.0023357864718132546,-0.004823111651427029,-0.000705509489146442
rxn01303_c0,0.007984168598087801,0.14016089206846172,0.006768284808435011,0.059137442303534356,-0.0021519638257082923
rxn00113_c0,0.054777477410974246,0.002136214534151972,-0.0023357864718133304,-0.004823111651426674,-0.000705509489146989
rxn00611_c0,-0.03952271336010106,0.08664194612331051,0.057136841182765664,-0.009575156916740442,-0.03611122979260108
rxn35550_c0,-0.007949645977328524,0.06683126505053351,0.013543085849031657,-0.0943796669033697,0.16963996035855677
rxn01678_c0,0.054777477410974246,0.002136214534151804,-0.0023357864718132264,-0.004823111651426784,-0.0007055094891458203
rxn00872_c0,-0.0115245739316619,-0.04213316165146298,0.03334427520770724,0.09105945396214307,0.0729946017582953
rxn00832_c0,-0.05477747741097129,-0.0021362145342937434,0.0023357864721236465,0.004823111651355718,0.0007055094887890118
rxn01106_c0,0.04508584692365795,0.0819812922848399,0.0021553232212159967,0.030356992794098293,-0.0017561456327542968
rxn00931_c0,0.003051656100704376,0.12460344015862897,-0.0039051827065807202,-0.05671147277942749,-0.0788350734384253
